user_id,age,occupation,gender
95420,21,self-employed,M
54447,30,sales/marketing,M
16216,33,sales/marketing,M
39878,28,scientist,M
50601,27,other or not specified,F
74585,25,college/grad student,M
14726,30,scientist,F
72499,26,technician/engineer,M
52890,31,sales/marketing,M
86393,27,sales/marketing,M
15963,31,college/grad student,M
95913,46,homemaker,M
65392,32,homemaker,M
54345,33,executive/managerial,M
24966,29,college/grad student,M
70620,26,self-employed,M
81315,25,college/grad student,M
65585,25,executive/managerial,M
49828,31,college/grad student,F
1596,29,other or not specified,M
33537,28,college/grad student,F
80864,27,sales/marketing,M
78352,26,academic/educator,F
75757,69,retired,M
32319,24,sales/marketing,M
6527,27,sales/marketing,M
67736,34,other or not specified,F
34171,29,academic/educator,F
40028,31,tradesman/craftsman,M
24804,22,homemaker,M
82562,28,sales/marketing,M
39016,14,K-12 student,M
17046,28,college/grad student,M
3153,40,technician/engineer,M
3648,32,sales/marketing,F
103667,20,sales/marketing,M
26483,57,retired,F
72250,29,executive/managerial,M
69718,27,executive/managerial,M
77998,18,K-12 student,F
71570,27,scientist,F
4980,29,executive/managerial,M
91426,29,academic/educator,M
29172,33,scientist,M
97591,34,self-employed,M
64209,29,sales/marketing,M
89285,30,college/grad student,M
15703,25,scientist,M
64911,29,scientist,M
63746,33,scientist,M
44757,31,scientist,M
683,34,executive/managerial,M
46549,39,sales/marketing,M
31835,27,college/grad student,F
13501,33,academic/educator,M
94374,31,college/grad student,F
29749,29,executive/managerial,M
93846,53,academic/educator,M
100725,29,sales/marketing,M
81063,32,college/grad student,M
17278,32,executive/managerial,M
100111,34,homemaker,M
3175,28,other or not specified,M
56884,30,college/grad student,F
65424,31,academic/educator,F
19242,28,artist,M
79922,31,other or not specified,M
44266,29,self-employed,M
69750,31,college/grad student,F
17507,22,college/grad student,M
39275,19,sales/marketing,M
85534,27,self-employed,M
48954,32,college/grad student,M
90006,26,scientist,M
70442,28,college/grad student,M
37949,34,college/grad student,M
82077,28,college/grad student,F
34271,30,self-employed,M
102495,29,college/grad student,M
10726,25,academic/educator,M
95660,59,retired,M
41774,29,college/grad student,F
4294,24,technician/engineer,M
79250,28,homemaker,M
11449,28,executive/managerial,M
61107,33,artist,F
18768,26,clerical/admin,M
82362,25,self-employed,M
47464,30,college/grad student,M
28281,31,executive/managerial,M
68547,80,executive/managerial,M
83684,18,college/grad student,M
25749,33,scientist,M
44651,31,other or not specified,M
63126,32,self-employed,M
2168,31,executive/managerial,M
33453,26,college/grad student,M
86391,30,college/grad student,M
68127,28,scientist,M
86990,28,sales/marketing,M
95622,33,college/grad student,M
48012,26,scientist,M
33648,34,homemaker,F
97357,33,executive/managerial,M
63609,63,academic/educator,M
81429,34,self-employed,M
19887,32,self-employed,M
15009,21,K-12 student,M
93039,30,sales/marketing,M
41317,32,college/grad student,M
14220,30,other or not specified,M
73810,34,executive/managerial,M
72229,31,sales/marketing,M
78444,34,tradesman/craftsman,M
28196,27,other or not specified,M
19649,26,other or not specified,M
18746,29,college/grad student,M
75551,30,executive/managerial,M
7182,20,K-12 student,M
22861,32,sales/marketing,M
77839,33,academic/educator,M
98115,21,K-12 student,M
29888,28,academic/educator,F
51540,32,executive/managerial,M
25098,26,scientist,M
5469,27,executive/managerial,M
90104,29,college/grad student,M
84046,31,college/grad student,M
2590,33,artist,M
83582,40,executive/managerial,M
70242,32,college/grad student,M
76250,34,other or not specified,M
97709,31,executive/managerial,M
40601,31,executive/managerial,M
99422,25,college/grad student,F
21435,30,college/grad student,M
41159,54,executive/managerial,M
93188,32,college/grad student,M
7949,29,K-12 student,F
18228,30,sales/marketing,M
12865,34,other or not specified,M
71468,30,executive/managerial,M
63123,30,artist,M
42932,30,self-employed,M
83048,32,self-employed,M
53961,26,academic/educator,F
84813,25,academic/educator,M
4638,29,self-employed,M
39203,32,college/grad student,F
70072,29,sales/marketing,M
24430,30,other or not specified,F
2434,33,college/grad student,M
98683,32,self-employed,F
53134,26,executive/managerial,M
62610,27,executive/managerial,M
20194,26,sales/marketing,M
97566,34,scientist,M
15384,26,sales/marketing,M
80143,27,executive/managerial,M
85976,33,scientist,M
78598,31,executive/managerial,M
83379,34,scientist,M
1718,32,executive/managerial,M
61670,30,college/grad student,M
67101,34,college/grad student,M
29984,29,executive/managerial,M
3562,29,college/grad student,M
19860,32,self-employed,M
95349,33,sales/marketing,M
52800,32,scientist,F
61333,28,scientist,M
32643,25,K-12 student,M
8077,21,executive/managerial,M
101922,29,college/grad student,M
28932,32,scientist,M
25228,34,college/grad student,M
28646,44,college/grad student,F
12847,34,college/grad student,M
86704,89,retired,F
53867,31,college/grad student,M
103093,27,college/grad student,M
90245,34,sales/marketing,M
52287,32,sales/marketing,M
8335,26,executive/managerial,M
18438,18,sales/marketing,M
13238,30,executive/managerial,M
65286,32,academic/educator,F
7748,30,executive/managerial,M
6634,19,college/grad student,M
77259,27,college/grad student,M
102916,28,self-employed,M
18265,29,self-employed,M
47001,34,college/grad student,M
85253,31,other or not specified,M
52621,31,college/grad student,F
56580,30,sales/marketing,M
103549,29,executive/managerial,M
65837,78,college/grad student,F
42353,42,sales/marketing,M
57761,34,college/grad student,M
26004,26,sales/marketing,M
49081,26,clerical/admin,M
67446,31,college/grad student,M
69426,34,sales/marketing,M
40620,28,sales/marketing,M
96783,28,college/grad student,M
10542,28,scientist,M
14822,33,college/grad student,M
79094,32,clerical/admin,F
100500,28,sales/marketing,M
83010,25,college/grad student,M
14885,33,college/grad student,M
174,26,executive/managerial,M
3439,28,college/grad student,M
94044,30,college/grad student,F
6426,27,K-12 student,M
47517,33,other or not specified,M
65710,24,other or not specified,M
29473,30,executive/managerial,M
19098,34,college/grad student,M
28936,32,other or not specified,M
59427,25,executive/managerial,M
42085,26,self-employed,M
39157,25,college/grad student,M
77691,26,executive/managerial,M
51502,25,scientist,F
8303,26,executive/managerial,M
97085,27,college/grad student,M
20145,28,scientist,M
52374,27,sales/marketing,M
72880,30,sales/marketing,M
63513,30,executive/managerial,M
66379,31,college/grad student,M
44133,18,self-employed,F
34188,20,scientist,M
81814,25,academic/educator,M
71077,25,self-employed,M
91334,26,tradesman/craftsman,M
98544,70,retired,F
72396,79,homemaker,F
48436,29,executive/managerial,M
101455,10,homemaker,M
65525,33,scientist,M
71496,31,tradesman/craftsman,M
31315,25,college/grad student,F
97502,29,college/grad student,M
63064,30,scientist,M
27187,32,scientist,M
82177,66,executive/managerial,M
55105,25,college/grad student,M
82825,32,sales/marketing,M
20726,27,self-employed,M
6336,33,college/grad student,F
60526,32,scientist,M
91789,26,college/grad student,M
65944,32,executive/managerial,M
1850,26,executive/managerial,M
26498,33,college/grad student,M
34447,34,sales/marketing,M
49664,34,executive/managerial,M
73188,29,college/grad student,M
99090,26,self-employed,M
98671,31,academic/educator,F
46388,27,executive/managerial,M
68700,29,K-12 student,M
91942,33,other or not specified,M
101719,34,other or not specified,M
1640,34,scientist,M
58782,28,college/grad student,M
54479,31,college/grad student,M
98295,34,sales/marketing,M
90811,56,retired,F
94115,25,artist,M
10213,34,college/grad student,M
17976,28,other or not specified,M
55109,78,retired,M
25489,27,executive/managerial,M
96299,27,executive/managerial,M
468,32,college/grad student,M
103429,69,academic/educator,F
2360,32,sales/marketing,M
98894,22,K-12 student,F
13736,32,sales/marketing,M
56388,34,college/grad student,M
35649,18,sales/marketing,M
10567,18,scientist,M
27327,31,college/grad student,M
40162,34,self-employed,M
22547,27,scientist,M
40075,29,academic/educator,F
24491,32,college/grad student,F
5793,27,executive/managerial,M
82626,18,scientist,M
33004,32,college/grad student,F
45137,25,sales/marketing,M
45822,34,college/grad student,M
38658,43,executive/managerial,M
34114,27,executive/managerial,M
7798,33,self-employed,M
75525,31,scientist,M
58685,32,scientist,M
77362,22,homemaker,M
70852,33,college/grad student,M
101550,30,college/grad student,F
47578,16,homemaker,M
96116,27,sales/marketing,M
25953,34,college/grad student,M
3863,31,scientist,M
50169,18,K-12 student,M
14025,33,sales/marketing,M
19964,13,K-12 student,F
78278,29,college/grad student,F
12575,31,executive/managerial,M
15628,25,college/grad student,M
30959,33,executive/managerial,M
71019,30,tradesman/craftsman,M
34697,28,college/grad student,M
77114,26,executive/managerial,M
92490,29,college/grad student,M
49784,25,technician/engineer,M
27931,27,academic/educator,M
6759,34,executive/managerial,M
13525,28,artist,M
29371,34,college/grad student,M
95873,27,academic/educator,M
57257,30,executive/managerial,M
7018,29,scientist,M
87548,26,college/grad student,M
379,27,technician/engineer,M
102377,29,scientist,M
65405,32,sales/marketing,M
38415,29,college/grad student,M
98327,27,executive/managerial,M
37444,26,executive/managerial,M
45911,26,college/grad student,M
6441,30,technician/engineer,M
85154,25,college/grad student,M
95026,26,executive/managerial,M
99613,26,executive/managerial,M
103244,26,sales/marketing,M
14782,31,scientist,M
16836,29,executive/managerial,F
85054,34,homemaker,F
20300,27,college/grad student,M
45754,34,college/grad student,F
33505,26,other or not specified,F
52079,27,technician/engineer,M
12447,28,self-employed,F
42245,29,sales/marketing,M
41806,27,technician/engineer,M
1686,18,K-12 student,M
93633,38,scientist,M
32501,34,scientist,M
12511,27,other or not specified,M
61119,30,college/grad student,M
56803,32,tradesman/craftsman,M
25695,23,scientist,M
90963,35,sales/marketing,M
42694,32,college/grad student,M
33309,27,homemaker,F
57848,34,other or not specified,F
40050,32,executive/managerial,M
19230,30,sales/marketing,F
102000,33,sales/marketing,F
36725,21,artist,F
88610,29,homemaker,F
78802,22,sales/marketing,M
6665,28,executive/managerial,M
32738,32,scientist,M
49623,28,scientist,M
22893,27,sales/marketing,M
76776,34,K-12 student,M
16248,26,scientist,M
59841,34,executive/managerial,M
71933,26,college/grad student,M
101416,33,college/grad student,M
50549,28,college/grad student,M
94200,27,executive/managerial,M
17815,26,college/grad student,M
92185,32,self-employed,F
10827,31,sales/marketing,M
61022,32,homemaker,M
100008,25,sales/marketing,F
75662,31,college/grad student,M
97961,33,executive/managerial,M
83851,34,college/grad student,M
65757,28,scientist,M
86035,32,artist,M
7858,29,sales/marketing,M
103057,25,college/grad student,M
56357,25,self-employed,M
40751,33,technician/engineer,M
101814,29,college/grad student,M
22925,32,academic/educator,F
67570,25,self-employed,M
53239,30,academic/educator,F
22417,33,college/grad student,F
21156,27,sales/marketing,M
9590,30,executive/managerial,M
76248,30,scientist,F
84615,18,K-12 student,M
53941,33,sales/marketing,F
6515,26,college/grad student,M
22214,28,college/grad student,M
87162,25,college/grad student,M
36633,33,sales/marketing,M
33732,21,sales/marketing,M
6194,18,self-employed,F
53756,34,other or not specified,F
60522,28,sales/marketing,M
98001,31,sales/marketing,M
71666,29,other or not specified,M
31504,23,executive/managerial,M
85258,34,executive/managerial,M
71801,20,sales/marketing,F
68219,33,executive/managerial,M
93292,28,college/grad student,M
385,26,executive/managerial,M
78834,30,scientist,F
99407,32,self-employed,M
16340,32,scientist,M
15051,28,sales/marketing,M
15380,29,college/grad student,M
71360,26,scientist,M
95462,25,scientist,M
63622,28,K-12 student,M
84010,31,sales/marketing,M
12949,28,other or not specified,M
47325,26,college/grad student,M
11513,26,artist,F
3498,26,college/grad student,M
32582,27,scientist,M
62097,29,scientist,M
12526,57,retired,F
67082,29,other or not specified,M
9184,28,scientist,M
63808,24,sales/marketing,M
5820,27,sales/marketing,M
1872,27,college/grad student,M
26878,34,executive/managerial,M
63926,33,scientist,M
40615,30,academic/educator,M
103662,32,executive/managerial,M
2712,18,sales/marketing,M
47690,34,scientist,M
81105,28,self-employed,M
46675,31,executive/managerial,M
82443,29,college/grad student,M
90195,28,K-12 student,M
85809,15,K-12 student,M
14765,27,other or not specified,M
24878,32,sales/marketing,M
33707,25,self-employed,F
13073,29,executive/managerial,M
39626,32,other or not specified,M
93389,30,college/grad student,F
64804,20,clerical/admin,M
85545,25,college/grad student,M
35894,33,technician/engineer,M
25452,29,college/grad student,M
25447,28,scientist,M
46091,22,homemaker,F
35442,32,college/grad student,M
38239,31,college/grad student,M
43420,30,clerical/admin,M
66680,31,executive/managerial,M
7549,31,homemaker,M
50752,26,executive/managerial,M
33880,32,college/grad student,M
71200,32,sales/marketing,M
1746,30,homemaker,M
878,34,scientist,F
1608,25,sales/marketing,M
28514,26,homemaker,M
25387,31,other or not specified,M
37917,32,scientist,M
35950,33,scientist,M
99021,27,executive/managerial,M
94023,27,academic/educator,M
9424,18,college/grad student,M
72120,33,executive/managerial,M
15055,28,sales/marketing,F
75883,34,college/grad student,M
90735,29,homemaker,F
13712,25,self-employed,M
85663,24,homemaker,M
26400,31,self-employed,M
47715,30,college/grad student,M
94080,19,sales/marketing,M
38145,30,executive/managerial,M
53934,31,executive/managerial,M
74117,20,sales/marketing,M
39417,27,self-employed,M
87726,30,scientist,M
70104,29,college/grad student,M
34494,32,artist,M
4852,31,executive/managerial,M
79473,32,college/grad student,M
3350,28,college/grad student,F
13402,30,scientist,M
48928,18,college/grad student,M
1342,29,programmer,M
93260,29,scientist,M
48024,33,college/grad student,M
30758,27,college/grad student,M
78658,27,sales/marketing,M
93339,25,homemaker,M
38812,31,self-employed,M
74951,19,sales/marketing,M
2644,28,sales/marketing,F
102846,33,college/grad student,M
58433,26,sales/marketing,M
